"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
14094,Transfer from Current to Savings,Transfers,Transfers,108.51439365242531,non-fraud,2024-03-28T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,184.1715774761098
12642,Transfer to Vacation Fund,Transfers,Transfers,89.6766613498501,non-fraud,2024-03-27T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,152.20001354376683
1638,Car Loan,Loan Payment,Loan Payment,48.15520360690447,non-fraud,2024-03-03T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,81.72943250619758
2888,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,38.425709673098154,non-fraud,2024-03-15T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,65.21645035220936
7167,Forever 21 - Activewear,Online Shopping,Online Shopping,61.406900701812745,non-fraud,2024-03-09T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,104.22032865424319
5702,Ebay ,Online Shopping,Online Shopping,34.51390556443036,non-fraud,2024-03-04T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,58.57730222428013
5988,H&M - Accessories,Online Shopping,Online Shopping,33.63730343240722,non-fraud,2024-03-12T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,57.08952542306853
5351,Online Shopping - Amazon,Online Shopping,Online Shopping,49.195016946691666,non-fraud,2024-03-05T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,83.49421279592303
4022,Paycheck Deposit - XYZ Inc.,Income,Income,563.1392128792338,non-fraud,2024-03-29T00:00:00.000000000,35,income,none,0,bank_B,bank_B,1.6972087414137575,955.7647947314985
5375,Monthly rent ,Housing,Housing,372.0425805370256,non-fraud,2024-03-01T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,631.4339198655717
7613,Ramsay Healthcare,Healthcare,Healthcare,18.55342890840555,non-fraud,2024-04-28T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,31.48904172654461
6493,NHS,Healthcare,Healthcare,30.82322631789452,non-fraud,2024-04-30T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,52.313449145305164
606,Optum / United Health,Healthcare,Healthcare,26.885097820877675,non-fraud,2024-04-04T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,45.629623035357554
674,Waterstones ,Personal care,Personal care,5.15958011641244,non-fraud,2024-04-11T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,8.756884475599806
1701,Sallys,Personal care,Personal care,8.731799615377584,non-fraud,2024-04-08T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,14.819686635492122
4055,Comic Relief,Charity,Charity,6.362604663963708,non-fraud,2024-04-27T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,10.798668253839148
13009,RSPCA (Royal Society for the Prevention of Cruelty to Animals),Charity,Charity,1.892723522296196,non-fraud,2024-04-10T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,5.892723522296196
13522,Laura Ashley,Home Improvement,Home Improvement,305.58666214986636,non-fraud,2024-04-08T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,518.6443542602058
20018,Caffe Nero,Dining Out,cafes,0.7107584854241626,non-fraud,2024-04-12T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,4.710758485424162
2943,LNER,Transportation,Transportation,14.315202384209616,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,24.295886621587623
2353,Virgin Trains,Transportation,Transportation,5.870338601836602,non-fraud,2024-04-17T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,9.963189990095696
919,Scotrail ,Transportation,Transportation,23.31814319958234,non-fraud,2024-04-22T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,39.575756471868914
2290,Fuel Purchase - Gas Station,Transportation,Fuel,25.613629863618897,non-fraud,2024-04-28T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,43.47167650387046
3874,LNER,Transportation,Transportation,13.859790465771171,non-fraud,2024-04-19T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,23.522957532669885
922,Gas Station - Fuel Purchase,Transportation,Fuel,15.302366947298731,non-fraud,2024-04-27T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,25.97131094727636
1347,TFL,Transportation,Transportation,22.989088345219304,non-fraud,2024-04-28T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,39.01728169663934
5178,Abellio Scotrail,Transportation,Transportation,31.010129475172725,non-fraud,2024-04-02T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,52.63066281763557
5810,Fuel Purchase - Gas Station,Transportation,Fuel,16.923949269599785,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,28.723474639607733
1382,Fuel Purchase - Gas Station,Transportation,Fuel,13.799244372568372,non-fraud,2024-04-10T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,23.420198174027643
9462,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,3.2142078174181576,non-fraud,2024-04-18T00:00:00.000000000,35,spending,none,0,nan,bank_B,1.6972087414137575,5.455181604442532
1016,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,1.4873279417209329,non-fraud,2024-04-12T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,5.487327941720933
1212,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.9108238368768898,non-fraud,2024-04-09T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,4.91082383687689
3605,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,2.0059183921970813,non-fraud,2024-04-19T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,3.4044622297995164
6134,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.38433606989602864,non-fraud,2024-04-03T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,4.384336069896029
5003,Hoseasons,Holiday,Holiday,133.280378211205,non-fraud,2024-04-12T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,226.20462295898884
1684,RS Components,Electronics,Electronics,164.29314012521263,non-fraud,2024-04-04T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,278.83975357482626
4512,Electronics Store Purchase - Tech Haven,Electronics,Electronics,98.84281337298688,non-fraud,2024-04-14T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,167.756886882562
6656,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,36.71988930808017,non-fraud,2024-04-07T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,62.321317117419234
7970,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,20.58303925011677,non-fraud,2024-04-12T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,34.93371414016065
6238,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,50.95085364957284,non-fraud,2024-04-15T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,86.47423419654808
19870,Charlotte Russe - Affordable Apparel,Shopping,Shopping,44.89097945162313,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,76.18936273592014
28370,Nike - Sportswear Shopping,Shopping,Shopping,46.791600290424036,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,79.4151130376462
495,Charlotte Russe - Jewelry,Shopping,Shopping,22.69952007337983,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,38.52582389443731
11471,Uniqlo - Everyday Wear,Shopping,Shopping,92.0116345964102,non-fraud,2024-04-03T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,156.16295054879592
14179,Walmart - Household Essentials,Shopping,Shopping,49.33980108261141,non-fraud,2024-04-19T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,83.73994169702407
87,Savings Account Interest - October,Interest,Interest,1.2951599067729185,non-fraud,2024-04-20T00:00:00.000000000,35,income,none,0,bank_B,bank_D,1.6972087414137575,5.295159906772918
121,Interest Earned - Savings Account,Interest,Interest,2.1480700892819136,non-fraud,2024-04-10T00:00:00.000000000,35,income,none,0,bank_B,bank_B,1.6972087414137575,3.645723332698694
1432,Everyman cinema ,Entertainment,Entertainment,4.833157700884305,non-fraud,2024-04-24T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,8.202877498572061
924,Cinemacity,Entertainment,Entertainment,5.046385246511555,non-fraud,2024-04-30T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,8.564769152920832
3880,Art Gallery and Museum ,Entertainment,Entertainment,7.834137972675215,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,13.296167448665829
3628,Art Gallery and Museum ,Entertainment,Entertainment,7.789386512481841,non-fraud,2024-04-15T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,13.220214879234604
1972,Vue,Entertainment,Entertainment,7.815710900830885,non-fraud,2024-04-13T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,13.26489286125297
6181,Trading 212 UK,Investment,Investment,53.58066004564224,non-fraud,2024-04-05T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,90.93756460018287
1079,Revolut stocks,Investment,Investment,39.073289626484616,non-fraud,2024-04-09T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,66.31552870986118
2017,Isa fund,Investment,Investment,43.45893272543519,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,73.75888051412102
33724,Grocery Store - Fresh Produce,Groceries,Groceries,34.44546215472284,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,58.46113947103237
4852,Grocery Shopping - Supermart,Groceries,Groceries,7.636705060057392,non-fraud,2024-04-06T00:00:00.000000000,35,spending,none,0,bank_E,bank_B,1.6972087414137575,12.96108258352808
27003,Food City,Groceries,Groceries,30.931156310125594,non-fraud,2024-04-15T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,52.49662887158046
8943,Transfer to Investment Account,Transfers,Transfers,78.97053260829428,non-fraud,2024-04-04T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,134.02947825689722
248,Car Loan,Loan Payment,Loan Payment,46.92322223216925,non-fraud,2024-04-02T00:00:00.000000000,35,spending,none,0,bank_B,bank_B,1.6972087414137575,79.63850294773802
2720,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,30.00717027907418,non-fraud,2024-04-23T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,50.9284317027358
4022,Paycheck Deposit - XYZ Inc.,Income,Income,563.1392128792338,non-fraud,2024-04-26T00:00:00.000000000,35,income,none,0,bank_B,bank_B,1.6972087414137575,955.7647947314985
5375,Monthly rent ,Housing,Housing,372.0425805370256,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_D,bank_B,1.6972087414137575,631.4339198655717
10136,E.ON UK,Utilities,Bills,38.75739696629609,non-fraud,2024-02-02T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,65.77939292564078
8728,npower,Utilities,Bills,40.80016950218184,non-fraud,2024-02-02T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,69.24640433026602
5249,Bulb,Utilities,Bills,24.455356776261002,non-fraud,2024-02-02T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,41.50584529506234
9478,Apple TV+,Utilities,TV,5.743981537761195,non-fraud,2024-02-02T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,9.748735676407538
10136,E.ON UK,Utilities,Bills,38.75739696629609,non-fraud,2024-03-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,65.77939292564078
8728,npower,Utilities,Bills,40.80016950218184,non-fraud,2024-03-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,69.24640433026602
5249,Bulb,Utilities,Bills,24.455356776261002,non-fraud,2024-03-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,41.50584529506234
9478,Apple TV+,Utilities,TV,5.743981537761195,non-fraud,2024-03-01T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,9.748735676407538
10136,E.ON UK,Utilities,Bills,38.75739696629609,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,65.77939292564078
8728,npower,Utilities,Bills,40.80016950218184,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,69.24640433026602
5249,Bulb,Utilities,Bills,24.455356776261002,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_C,bank_B,1.6972087414137575,41.50584529506234
9478,Apple TV+,Utilities,TV,5.743981537761195,non-fraud,2024-04-01T00:00:00.000000000,35,spending,none,0,bank_A,bank_B,1.6972087414137575,9.748735676407538
5019,Medica,Healthcare,Healthcare,12.234450672226162,non-fraud,2024-02-27T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,16.41967739175702
7415,Maternity Clinic,Healthcare,Healthcare,6.85504315599925,non-fraud,2024-02-05T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,9.200053205788828
2141,Sanctuary spa,Personal care,Personal care,16.335631998817508,non-fraud,2024-02-08T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,21.923812895004335
13334,The Children's Society,Charity,Charity,1.9198069025800635,non-fraud,2024-02-12T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,5.9198069025800635
15716,RSPCA (Royal Society for the Prevention of Cruelty to Animals),Charity,Charity,4.708215385761903,non-fraud,2024-02-27T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,6.318827039829043
17932,B&Q,Home Improvement,Home Improvement,207.7388996151738,non-fraud,2024-02-02T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,278.8033402384947
395,The Whiskey Barrel,Dining Out,bars,8.271455960730558,non-fraud,2024-02-23T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,11.101000124479539
6316,La Colombe Coffee,Dining Out,cafes,1.8951307213129676,non-fraud,2024-02-17T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,5.895130721312968
1670,Fuel Purchase - Gas Station,Transportation,Fuel,23.03274759470734,non-fraud,2024-02-27T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,30.91191383111336
4594,Gas Station - Fuel Purchase,Transportation,Fuel,21.53243577366791,non-fraud,2024-02-26T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,28.89836726915526
5713,Virgin Trains,Transportation,Transportation,13.512676861861731,non-fraud,2024-02-11T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,18.135166074477905
1879,National express,Transportation,Transportation,26.09752930808066,non-fraud,2024-02-08T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,35.02511256458699
394,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,68.44185636241728,non-fraud,2024-02-19T00:00:00.000000000,36,spending,none,0,nan,bank_A,1.3420853809997275,91.85481487248343
88,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,4.392360265543076,non-fraud,2024-02-16T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,5.894922500469443
5948,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,2.210985841531796,non-fraud,2024-02-26T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,2.9673317755172035
6215,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,3.9580594752421874,non-fraud,2024-02-25T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,5.312053758849992
9941,Shearings Holidays,Holiday,Holiday,330.631217561565,non-fraud,2024-02-17T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,443.73532359151676
2433,Currys PC World,Electronics,Electronics,308.72370383263717,non-fraud,2024-02-24T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,414.3335696818719
4156,Electronics Store Purchase - Tech Haven,Electronics,Electronics,357.35058663757644,non-fraud,2024-02-05T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,479.59499821796794
10234,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,121.62889746551583,non-fraud,2024-02-08T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,163.2363651955836
7747,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,47.67931744428276,non-fraud,2024-02-13T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,63.98971491801718
13591,PacSun - Casual Wear,Shopping,Shopping,26.32948541199136,non-fraud,2024-02-26T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,35.33641746067919
1203,Interest Earned - Savings Account,Interest,Interest,2.462682890456174,non-fraud,2024-02-13T00:00:00.000000000,36,income,none,0,bank_A,bank_E,1.3420853809997275,3.305130705319385
872,Interest Earned - Savings Account,Interest,Interest,3.2621911635100824,non-fraud,2024-02-13T00:00:00.000000000,36,income,none,0,bank_A,bank_B,1.3420853809997275,4.378139070573374
668,Savings Account Interest - October,Interest,Interest,6.080211064212437,non-fraud,2024-02-08T00:00:00.000000000,36,income,none,0,bank_A,bank_C,1.3420853809997275,8.160162382672308
2106,Everyman cinema ,Entertainment,Entertainment,10.00372388568069,non-fraud,2024-02-28T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,13.425851582529845
4074,Everyman cinema ,Entertainment,Entertainment,30.01610689329549,non-fraud,2024-02-20T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,40.28417825601702
845,Paycheck Deposit - Company Payroll,Income,Income,1026.8203196501424,non-fraud,2024-02-23T00:00:00.000000000,36,income,none,0,bank_A,bank_C,1.3420853809997275,1378.0805399159235
700,Nationwide BuildSoc Mortage ,Housing,Housing,825.2159186979686,non-fraud,2024-02-02T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,1107.5102206528034
2881,Isa fund,Investment,Investment,159.05772921144697,non-fraud,2024-02-07T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,213.4690531096963
2903,Revolut stocks,Investment,Investment,198.2731164811158,non-fraud,2024-02-08T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,266.09945107456167
4856,Grocery Shopping - Supermart,Groceries,Groceries,30.914319891417783,non-fraud,2024-02-24T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,41.48965678982089
23673,Safeway,Groceries,Groceries,18.91676055935574,non-fraud,2024-02-25T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,25.387907802583566
12682,Transfer from Current to Savings,Transfers,Transfers,296.217815166473,non-fraud,2024-02-09T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,397.54959932660273
10090,Transfer from Current to Savings,Transfers,Transfers,34.857573657899714,non-fraud,2024-02-08T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,46.781840023388405
3049,SAAS,Loan Payment,Loan Payment,49.68795859942437,non-fraud,2024-02-07T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,66.68548284800714
6355,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,90.06312638864674,non-fraud,2024-02-24T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,120.87240529333357
3816,Online Shopping - Amazon,Online Shopping,Online Shopping,29.72986319059718,non-fraud,2024-02-23T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,39.90001476722239
9075,Old Navy - Family Apparel,Online Shopping,Online Shopping,56.43936179410181,non-fraud,2024-02-02T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,75.74644237681859
6756,Sciensus,Healthcare,Healthcare,8.029629384313015,non-fraud,2024-03-09T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,10.77644821153234
17943,Synlab/iPP,Healthcare,Healthcare,34.813156531618944,non-fraud,2024-03-01T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,46.722228447540964
1831,Waterstones ,Personal care,Personal care,12.535500083684733,non-fraud,2024-03-08T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,16.82371140583414
1889,Waterstones ,Personal care,Personal care,15.22520384179819,non-fraud,2024-03-14T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,20.43352349881824
16,WaterAid,Charity,Charity,10.00865912193411,non-fraud,2024-03-29T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,13.43247509095734
10347,The Wildlife Trusts,Charity,Charity,6.381260475671008,non-fraud,2024-03-24T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,8.564196396749427
6610,Age UK,Charity,Charity,7.15609256745782,non-fraud,2024-03-30T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,9.604087219865947
9414,Debenhams,Home Improvement,Home Improvement,153.619098860179,non-fraud,2024-03-15T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,206.16994682259815
151,Hardee's,Dining Out,fast_food,9.006806162490015,non-fraud,2024-03-15T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,12.087902880176106
2753,Gas Station - Fuel Purchase,Transportation,Fuel,6.509576618259906,non-fraud,2024-03-10T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,8.736407615864264
862,TFL,Transportation,Transportation,41.94457291780966,non-fraud,2024-03-16T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,56.29319812526943
3571,TFL,Transportation,Transportation,1.6779803261625232,non-fraud,2024-03-16T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,5.6779803261625235
5642,Stagecoach,Transportation,Transportation,51.9334910947301,non-fraud,2024-03-04T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,69.6991791825168
5239,Fuel Purchase - Gas Station,Transportation,Fuel,11.207921531514973,non-fraud,2024-03-11T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,15.041987638838322
807,National express,Transportation,Transportation,27.267180300141003,non-fraud,2024-03-09T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,36.594884061903
2698,Fuel Purchase - Gas Station,Transportation,Fuel,64.46899117841483,non-fraud,2024-03-03T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,86.52289058835093
292,Scotrail ,Transportation,Transportation,5.473177005041878,non-fraud,2024-03-13T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,7.345470846090576
4519,Gas Station - Fuel Purchase,Transportation,Fuel,24.577476542027547,non-fraud,2024-03-17T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,32.98507196891891
6967,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,20.545388522984073,non-fraud,2024-03-13T00:00:00.000000000,36,spending,none,0,nan,bank_A,1.3420853809997275,27.57366558365651
4132,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,72.49862056272785,non-fraud,2024-03-03T00:00:00.000000000,36,spending,none,0,nan,bank_A,1.3420853809997275,97.29933879988329
6348,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,45.49794302027148,non-fraud,2024-03-03T00:00:00.000000000,36,spending,none,0,nan,bank_A,1.3420853809997275,61.06212419306494
4164,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,3.953124238988768,non-fraud,2024-03-31T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,5.305430250422499
6560,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.8537958718415192,non-fraud,2024-03-29T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,4.853795871841519
2060,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.850713595032195,non-fraud,2024-03-21T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,5.850713595032195
5522,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.1351043382864128,non-fraud,2024-03-28T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,5.135104338286412
3820,Airbnb,Holiday,Holiday,153.27856755869308,non-fraud,2024-03-28T00:00:00.000000000,36,spending,none,0,bank_B,bank_A,1.3420853809997275,205.7129247411011
543,Farnell,Electronics,Electronics,91.49928013839171,non-fraud,2024-03-18T00:00:00.000000000,36,spending,none,0,bank_D,bank_A,1.3420853809997275,122.79984624573424
2329,Scan,Electronics,Electronics,670.6048373508524,non-fraud,2024-03-02T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,900.0089486362791
9520,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,91.39070494081649,non-fraud,2024-03-12T00:00:00.000000000,36,spending,none,0,bank_A,bank_A,1.3420853809997275,122.65412906032938
9317,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,338.93228493981604,non-fraud,2024-03-14T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,454.8760647665612
4838,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,139.45990604911935,non-fraud,2024-03-21T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,187.16710114411856
1565,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,123.45987011553436,non-fraud,2024-03-05T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,165.6936868221838
21750,Hollister - Youth Fashion,Shopping,Shopping,56.547936991677034,non-fraud,2024-03-20T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,75.89215956222345
17625,Zalando - Affordable Online Shopping,Shopping,Shopping,74.69480069549938,non-fraud,2024-03-18T00:00:00.000000000,36,spending,none,0,bank_C,bank_A,1.3420853809997275,100.246800050118
16451,Forever 21 - Fashion Shopping,Shopping,Shopping,114.35929446422938,non-fraud,2024-03-04T00:00:00.000000000,36,spending,none,0,bank_E,bank_A,1.3420853809997275,153.47993728188533
668,Savings Account Interest - October,Interest,Interest,6.080211064212437,non-fraud,2024-03-19T00:00:00.000000000,36,income,none,0,bank_A,bank_D,1.3420853809997275,8.160162382672308
1179,Savings Account Interest - October,Interest,Interest,4.441712628077267,non-fraud,2024-03-04T00:00:00.000000000,36,income,none,0,bank_A,bank_D,1.3420853809997275,5.96115758474438
