"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
11596,Comic Relief,Charity,Charity,4.487981260031873,non-fraud,2024-04-30T00:00:00.000000000,60,spending,none,0,bank_A,bank_D,1.7635665021185216,7.9148534123278855
984,Interest Earned - Savings Account,Interest,Interest,3.035322338333899,non-fraud,2024-04-04T00:00:00.000000000,60,income,none,0,bank_D,bank_A,1.7635665021185216,5.352992799017726
5486,Trading 212 UK,Investment,Investment,34.81011661197265,non-fraud,2024-04-27T00:00:00.000000000,60,spending,none,0,bank_D,bank_D,1.7635665021185216,61.389955591714454
847,Vanguard ,Investment,Investment,37.94718159851887,non-fraud,2024-04-10T00:00:00.000000000,60,spending,none,0,bank_E,bank_D,1.7635665021185216,66.92237831695624
21512,Uniqlo - Affordable Denim,Shopping,Shopping,43.63346515971793,non-fraud,2024-04-17T00:00:00.000000000,60,spending,none,0,bank_B,bank_D,1.7635665021185216,76.95051752703412
14551,JCPenney - Discount Fashion,Shopping,Shopping,19.574155042179314,non-fraud,2024-04-09T00:00:00.000000000,60,spending,none,0,bank_A,bank_D,1.7635665021185216,34.520324139661795
438,Electronics Store - Gadget Purchase,Electronics,Electronics,72.4831582972528,non-fraud,2024-04-02T00:00:00.000000000,60,spending,none,0,bank_E,bank_D,1.7635665021185216,127.82886994078922
1219,Scan,Electronics,Electronics,84.21182468839403,non-fraud,2024-04-29T00:00:00.000000000,60,spending,none,0,bank_D,bank_D,1.7635665021185216,148.51315310272923
776,Lease purchase ,Loan Payment,Loan Payment,45.871803420388744,non-fraud,2024-04-06T00:00:00.000000000,60,spending,none,0,bank_A,bank_D,1.7635665021185216,80.89797590396341
11657,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,10.357966824947615,non-fraud,2024-04-06T00:00:00.000000000,60,spending,none,0,bank_B,bank_D,1.7635665021185216,18.266963322532554
5062,Sanctuary spa,Personal care,Personal care,3.620342565554678,non-fraud,2024-04-29T00:00:00.000000000,60,spending,none,0,bank_C,bank_D,1.7635665021185216,6.3847148748060585
4223,Boots ,Personal care,Personal care,8.981614889408874,non-fraud,2024-04-23T00:00:00.000000000,60,spending,none,0,bank_B,bank_D,1.7635665021185216,15.83967515389044
3761,Superdrug ,Personal care,Personal care,4.934518438297009,non-fraud,2024-04-04T00:00:00.000000000,60,spending,none,0,bank_A,bank_D,1.7635665021185216,8.702351421866807
1295,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,7.370689626047307,non-fraud,2024-04-07T00:00:00.000000000,60,spending,none,0,bank_E,bank_D,1.7635665021185216,12.998701322009524
791,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,71.6070410487579,non-fraud,2024-04-15T00:00:00.000000000,60,spending,none,0,bank_E,bank_D,1.7635665021185216,126.28377890941537
1358,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,14.277884965794094,non-fraud,2024-04-25T00:00:00.000000000,60,spending,none,0,bank_D,bank_D,1.7635665021185216,25.179999646776118
4616,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,9.34619271216965,non-fraud,2024-04-27T00:00:00.000000000,60,spending,none,0,bank_E,bank_D,1.7635665021185216,16.482632389526646
1389,Paycheck Deposit - Company Name,Income,Income,599.9481346612632,non-fraud,2024-04-26T00:00:00.000000000,60,income,none,0,bank_D,bank_B,1.7635665021185216,1058.0484332970957
4107,Barclays MTGES,Housing,Housing,285.60857063998805,non-fraud,2024-04-01T00:00:00.000000000,60,spending,none,0,bank_A,bank_D,1.7635665021185216,503.6897078986344
3079,Lebara,Utilities,Mobile,5.135177550049064,non-fraud,2024-02-02T00:00:00.000000000,60,spending,none,0,bank_C,bank_B,1.7635665021185216,9.056227109697586
6116,EDF Energy,Utilities,Bills,20.145044346037274,non-fraud,2024-02-02T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,35.52712539236346
8291,Apple TV+,Utilities,TV,7.186987622330637,non-fraud,2024-02-02T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,12.674730621882752
3079,Lebara,Utilities,Mobile,5.135177550049064,non-fraud,2024-03-01T00:00:00.000000000,60,spending,none,0,bank_C,bank_B,1.7635665021185216,9.056227109697586
6116,EDF Energy,Utilities,Bills,20.145044346037274,non-fraud,2024-03-01T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,35.52712539236346
8291,Apple TV+,Utilities,TV,7.186987622330637,non-fraud,2024-03-01T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,12.674730621882752
3079,Lebara,Utilities,Mobile,5.135177550049064,non-fraud,2024-04-01T00:00:00.000000000,60,spending,none,0,bank_C,bank_B,1.7635665021185216,9.056227109697586
6116,EDF Energy,Utilities,Bills,20.145044346037274,non-fraud,2024-04-01T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,35.52712539236346
8291,Apple TV+,Utilities,TV,7.186987622330637,non-fraud,2024-04-01T00:00:00.000000000,60,spending,none,0,bank_D,bank_B,1.7635665021185216,12.674730621882752
33737,Lidl,Groceries,Groceries,12.572686423923772,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,24.530444631660647
10525,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,26.41210381796854,non-fraud,2024-02-20T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,51.53239558090789
2874,Vue,Entertainment,Entertainment,8.97700188705021,non-fraud,2024-02-12T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,17.51493995186064
477,DesignMyNight ,Entertainment,Entertainment,22.99345638053357,non-fraud,2024-02-06T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,44.86230624187901
1634,Paintball ,Entertainment,Entertainment,9.8377684739758,non-fraud,2024-02-18T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,19.19437316043755
3864,DesignMyNight ,Entertainment,Entertainment,23.780966236656983,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,46.3988089646196
9256,Virgin Holidays,Holiday,Holiday,78.82729470692678,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,153.79915819680411
3681,TFL,Transportation,Transportation,25.536075412125825,non-fraud,2024-02-29T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,49.82318518778173
2125,National express,Transportation,Transportation,10.213209219336962,non-fraud,2024-02-14T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,19.926891900348757
6378,Gas Station - Fuel Purchase,Transportation,Fuel,26.52809364173865,non-fraud,2024-02-27T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,51.75870218348208
104,Abellio Scotrail,Transportation,Transportation,3.546846716338777,non-fraud,2024-02-18T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,6.920217689242455
3714,Fuel Purchase - Gas Station,Transportation,Fuel,25.279676854318204,non-fraud,2024-02-12T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,49.322928487354574
10840,Greek Taverna,Dining Out,restaurants,8.49778077305263,non-fraud,2024-02-29T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,16.579936357014628
4649,Korean BBQ,Dining Out,restaurants,4.792211139975801,non-fraud,2024-02-20T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,9.350035948460116
837,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,3.3453907066327884,non-fraud,2024-02-26T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,6.52715885319254
7370,Laura Ashley,Home Improvement,Home Improvement,224.46472790543976,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,437.9509194763439
19517,Next Home,Home Improvement,Home Improvement,152.49914698365032,non-fraud,2024-02-10T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,297.53958345287634
2520,Transfer to Emergency Fund,Transfers,Transfers,34.180369646782815,non-fraud,2024-02-13T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,66.68898251646904
1686,Transfer to Vacation Fund,Transfers,Transfers,80.63429406671385,non-fraud,2024-02-09T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,157.3247768474337
15487,Transfer to Emergency Fund,Transfers,Transfers,229.0463259443593,non-fraud,2024-02-12T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,446.8900302780246
902,Transfer to Emergency Fund,Transfers,Transfers,172.8462039639552,non-fraud,2024-02-04T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,337.2385258939178
9659,Transfer from Current to Savings,Transfers,Transfers,143.81822438359222,non-fraud,2024-02-12T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,280.6023208812709
9486,Transfer from Savings to Current,Transfers,Transfers,186.31933770398908,non-fraud,2024-02-06T00:00:00.000000000,61,income,none,0,bank_A,bank_C,1.951090149276547,363.5258244139834
8550,Transfer from Savings to Current,Transfers,Transfers,196.54475637845974,non-fraud,2024-02-06T00:00:00.000000000,61,income,none,0,bank_A,bank_C,1.951090149276547,383.47653806197155
11211,Transfer to Vacation Fund,Transfers,Transfers,326.21527462588136,non-fraud,2024-02-23T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,636.4754088661006
12284,Maternity Clinic,Healthcare,Healthcare,47.06439717661584,non-fraud,2024-02-17T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,91.8268817129341
12074,Practice Plus Group,Healthcare,Healthcare,31.64080297897398,non-fraud,2024-02-04T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,61.734059007476155
7965,The Salvation Army,Charity,Charity,2.7990175893998783,non-fraud,2024-02-05T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,5.461135646329889
6441,Shelter,Charity,Charity,8.45199531630127,non-fraud,2024-02-16T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,16.49060480336692
7378,Marie Curie,Charity,Charity,2.979107052621899,non-fraud,2024-02-18T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,5.812506424010874
11119,Crisis,Charity,Charity,5.182913704254083,non-fraud,2024-02-20T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,10.112331872920558
920,Interest Earned - Savings Account,Interest,Interest,2.679975401846339,non-fraud,2024-02-08T00:00:00.000000000,61,income,none,0,bank_A,bank_B,1.951090149276547,5.2288736068458475
3628,Paycheck Deposit - XYZ Ltd.,Income,Income,686.1011741467137,non-fraud,2024-02-23T00:00:00.000000000,61,income,none,0,bank_A,bank_C,1.951090149276547,1338.6452422847258
824,Interactive Brokers ,Investment,Investment,49.32619874013308,non-fraud,2024-02-18T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,96.23986046313087
1118,Walmart - Household Essentials,Shopping,Shopping,77.82001465839684,non-fraud,2024-02-17T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,151.83386401655457
10263,Charlotte Russe - Affordable Apparel,Shopping,Shopping,20.73165481701633,non-fraud,2024-02-25T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,40.44932749168223
21427,Aldo - Affordable Footwear,Shopping,Shopping,41.0878688886715,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,80.16613624345327
7095,New Look - Fashion Bargains,Shopping,Shopping,43.450398457041736,non-fraud,2024-02-13T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,84.775644411675
7307,John Lewis & Partners,Electronics,Electronics,80.23748677486871,non-fraud,2024-02-16T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,156.55057004915355
8554,Electronics Store - Gadget Purchase,Electronics,Electronics,400.83335967546634,non-fraud,2024-02-03T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,782.0620195642255
2186,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,88.71084863765394,non-fraud,2024-02-26T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,173.0828629108894
205,Loans company ,Loan Payment,Loan Payment,32.40389392483,non-fraud,2024-02-09T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,63.22291823493796
1357,Nationwide BuildSoc Mortage ,Housing,Housing,597.723033161453,non-fraud,2024-02-02T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,1166.2115219970099
2551,CeX,Online Shopping,Online Shopping,96.83624102912884,non-fraud,2024-02-17T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,188.93623596490266
71,Boots ,Personal care,Personal care,4.7311638643073195,non-fraud,2024-02-14T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,9.230927210263172
702,Rituals ,Personal care,Personal care,5.326374802075014,non-fraud,2024-02-13T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,10.392237407683377
2490,Manning Books ,Personal care,Personal care,4.410665667047791,non-fraud,2024-02-25T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,8.605606334729215
5194,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,136.1812101974652,non-fraud,2024-02-14T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,265.70181773283315
13179,WinCo Foods,Groceries,Groceries,21.613787950425888,non-fraud,2024-03-24T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,42.170448758628076
2280,BJ's Wholesale Club,Groceries,Groceries,4.398456211914095,non-fraud,2024-03-26T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,8.581784587089826
6292,Smart & Final,Groceries,Groceries,14.306429052908648,non-fraud,2024-03-03T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,27.913132796453862
20764,Publix Super Markets,Groceries,Groceries,14.510937426398062,non-fraud,2024-03-17T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,28.312147069413626
40255,Food City,Groceries,Groceries,8.546618593587414,non-fraud,2024-03-24T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,16.675223347572178
1963,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,27.129409307073193,non-fraud,2024-03-12T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,52.93192325472197
808,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,6.663310139214759,non-fraud,2024-03-31T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,13.000718774196452
660,Art Gallery and Museum ,Entertainment,Entertainment,5.93684755875983,non-fraud,2024-03-15T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,11.583324789652819
2283,DesignMyNight ,Entertainment,Entertainment,7.621752367209919,non-fraud,2024-03-30T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,14.870725963888477
3801,Paintball ,Entertainment,Entertainment,12.429225326102841,non-fraud,2024-03-24T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,24.25053909689783
6553,Butlins,Holiday,Holiday,301.646798533101,non-fraud,2024-03-04T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,588.5400971787404
1457,Fuel Purchase - Gas Station,Transportation,Fuel,10.350565589591044,non-fraud,2024-03-28T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,20.19488656129188
2268,Virgin Trains,Transportation,Transportation,2.1671782862310947,non-fraud,2024-03-16T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,4.2283602059915175
2839,Fuel Purchase - Gas Station,Transportation,Fuel,25.813840516417415,non-fraud,2024-03-16T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,50.36512994657783
3250,Gas Station - Fuel Purchase,Transportation,Fuel,7.047907975926194,non-fraud,2024-03-21T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,13.751103824837202
6723,Gas Station - Fuel Purchase,Transportation,Fuel,43.517550460277064,non-fraud,2024-03-14T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,84.90666402369163
2260,Stagecoach,Transportation,Transportation,13.1465308152075,non-fraud,2024-03-28T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,25.650066770711923
6753,Gas Station - Fuel Purchase,Transportation,Fuel,27.294236951378096,non-fraud,2024-03-07T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,53.25351684785373
1198,Greek Taverna,Dining Out,restaurants,13.683746841090136,non-fraud,2024-03-23T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,26.69822366684503
12169,Whataburger,Dining Out,fast_food,5.079133335617664,non-fraud,2024-03-17T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,9.909847017985754
3986,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,0.7050960339709618,non-fraud,2024-03-10T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,4.705096033970962
351,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.5280589345323653,non-fraud,2024-03-23T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,4.528058934532365
6474,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,3.458328166619479,non-fraud,2024-03-28T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,6.747510018856886
165,Furniture Village,Home Improvement,Home Improvement,24.67225646141681,non-fraud,2024-03-18T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,48.13779654229498
16465,John Lewis & Partners,Home Improvement,Home Improvement,61.697429154350864,non-fraud,2024-03-16T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,120.37724625874161
13692,Transfer from Current to Savings,Transfers,Transfers,218.44241416074405,non-fraud,2024-03-12T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,426.2008424532154
3920,Transfer from Savings to Current,Transfers,Transfers,117.60452421154626,non-fraud,2024-03-01T00:00:00.000000000,61,income,none,0,bank_A,bank_E,1.951090149276547,229.45702869950307
3355,Transfer to Emergency Fund,Transfers,Transfers,223.92445951577372,non-fraud,2024-03-08T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,436.89680714330103
1542,Transfer to Vacation Fund,Transfers,Transfers,261.9324933469703,non-fraud,2024-03-01T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,511.05390754471847
5038,Transfer to Vacation Fund,Transfers,Transfers,294.43101054908647,non-fraud,2024-03-24T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,574.4614443238617
8271,Transfer from Current to Savings,Transfers,Transfers,8.488623681702357,non-fraud,2024-03-13T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,16.562070046285083
13361,Synlab/iPP,Healthcare,Healthcare,25.731426694264968,non-fraud,2024-03-28T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,50.20433315001196
16687,Barnardo's,Charity,Charity,2.0817121002952206,non-fraud,2024-03-21T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,4.061607972515796
14005,Shelter,Charity,Charity,4.737268591874167,non-fraud,2024-03-22T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,9.242838084082866
12682,Crisis,Charity,Charity,5.149337702636418,non-fraud,2024-03-05T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,10.04682206691224
466,Savings Account Interest - October,Interest,Interest,1.27283569768784,non-fraud,2024-03-04T00:00:00.000000000,61,income,none,0,bank_A,bank_A,1.951090149276547,5.2728356976878406
620,Savings Account Interest - October,Interest,Interest,1.071379687981851,non-fraud,2024-03-24T00:00:00.000000000,61,income,none,0,bank_A,bank_E,1.951090149276547,5.071379687981851
4524,Trading 212,Investment,Investment,31.964353540016933,non-fraud,2024-03-18T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,62.36533531991996
6587,Gap - Kids' Fashion,Shopping,Shopping,75.2926574457217,non-fraud,2024-03-30T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,146.90276225520105
3865,Target - Discount Shopping,Shopping,Shopping,36.02399737197096,non-fraud,2024-03-25T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,70.28606641001674
33589,Kohl's - Home Decor,Shopping,Shopping,11.21438454030006,non-fraud,2024-03-06T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,21.88027520677864
29929,Zalando - Affordable Online Shopping,Shopping,Shopping,36.06367810115547,non-fraud,2024-03-29T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,70.36348708984475
8636,Old Navy - Family Apparel,Shopping,Shopping,84.53826734571322,non-fraud,2024-03-24T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,164.94178065512824
4378,CeX,Electronics,Electronics,291.68083078022136,non-fraud,2024-03-14T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,569.0955956680893
1126,Loans company ,Loan Payment,Loan Payment,41.0237692492196,non-fraud,2024-03-14T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,80.04107206834648
2985,SLC,Loan Payment,Loan Payment,35.1296547834277,non-fraud,2024-03-18T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,68.54112339543151
2843,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,16.32098914996854,non-fraud,2024-03-05T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,31.84372115695302
1797,Online Shopping - Electronics,Online Shopping,Online Shopping,48.511217609958855,non-fraud,2024-03-27T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,94.64975880820167
7490,CeX,Online Shopping,Online Shopping,20.914796644021774,non-fraud,2024-03-13T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,40.80665370627307
5745,Forever 21 - Activewear,Online Shopping,Online Shopping,19.638908582550513,non-fraud,2024-03-13T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,38.31728107795694
2340,Boots ,Personal care,Personal care,3.8001929103629757,non-fraud,2024-03-20T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,7.4145189527597735
3953,Waterstones ,Personal care,Personal care,11.534882737559586,non-fraud,2024-03-18T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,22.505596082312596
539,Sallys,Personal care,Personal care,7.218840347797942,non-fraud,2024-03-11T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,14.084608291788646
2793,Sanctuary spa,Personal care,Personal care,6.4008068538402885,non-fraud,2024-03-06T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,12.488551199949592
8971,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,111.57305337550028,non-fraud,2024-03-19T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,217.68908536564498
6414,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,67.30767378828432,non-fraud,2024-03-06T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,131.32333929904078
3117,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,68.65681858055777,non-fraud,2024-03-07T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,133.95564241319326
3628,Paycheck Deposit - XYZ Ltd.,Income,Income,686.1011741467137,non-fraud,2024-03-29T00:00:00.000000000,61,income,none,0,bank_A,bank_C,1.951090149276547,1338.6452422847258
1357,Nationwide BuildSoc Mortage ,Housing,Housing,597.723033161453,non-fraud,2024-03-01T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,1166.2115219970099
40535,ShopRite,Groceries,Groceries,49.3780889244513,non-fraud,2024-04-12T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,96.3411028905983
14278,Giant Food,Groceries,Groceries,25.352933585120383,non-fraud,2024-04-10T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,49.465858973190905
33862,Target Grocery,Groceries,Groceries,14.150758499954021,non-fraud,2024-04-17T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,27.609405514051655
11161,Grocery Store - Household Supplies,Groceries,Groceries,13.119059541156682,non-fraud,2024-04-11T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,25.5964678385233
1263,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,13.250311183843916,non-fraud,2024-04-20T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,25.852551625646726
8037,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,18.292816154060493,non-fraud,2024-04-14T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,35.690933400714314
8872,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,6.28176466628675,non-fraud,2024-04-03T00:00:00.000000000,61,spending,none,0,nan,bank_A,1.951090149276547,12.256289160465553
157,Vue,Entertainment,Entertainment,10.692430333334542,non-fraud,2024-04-23T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,20.86189549519477
3958,Art Gallery and Museum ,Entertainment,Entertainment,11.934742393188142,non-fraud,2024-04-15T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,23.285758317502584
767,Paintball ,Entertainment,Entertainment,8.79691242382819,non-fraud,2024-04-11T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,17.163569174179653
2504,Everyman cinema ,Entertainment,Entertainment,4.615174040537204,non-fraud,2024-04-25T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,9.004620607688977
13836,Saga Holidays,Holiday,Holiday,108.85644960825286,non-fraud,2024-04-29T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,212.38874651588097
3897,TFL,Transportation,Transportation,4.853258415644282,non-fraud,2024-04-14T00:00:00.000000000,61,spending,none,0,bank_E,bank_A,1.951090149276547,9.46914468665706
5049,Stagecoach,Transportation,Transportation,25.02938302407743,non-fraud,2024-04-02T00:00:00.000000000,61,spending,none,0,bank_B,bank_A,1.951090149276547,48.8345826607471
8291,Culver's,Dining Out,fast_food,5.335531893425286,non-fraud,2024-04-06T00:00:00.000000000,61,spending,none,0,bank_C,bank_A,1.951090149276547,10.410103718412918
2032,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.6501534858693283,non-fraud,2024-04-13T00:00:00.000000000,61,spending,none,0,bank_D,bank_A,1.951090149276547,4.650153485869328
2708,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,1.2056836944525104,non-fraud,2024-04-30T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,5.20568369445251
2228,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.3815454729280096,non-fraud,2024-04-25T00:00:00.000000000,61,spending,none,0,bank_A,bank_A,1.951090149276547,4.38154547292801
