,Unnamed: 0,transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,month
506,20922,Food 4 Less,Groceries,Groceries,15.23,non-fraud,2023-11-08,13021,spending,November
507,8932,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,28.51,non-fraud,2023-11-08,13021,spending,November
508,3950,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,148.77,non-fraud,2023-11-08,13021,spending,November
509,9536,Transfer from Savings to Current,Transfers,Transfers,68.77,non-fraud,2023-11-09,13021,spending,November
510,7237,Walmart Grocery,Groceries,Groceries,26.12,non-fraud,2023-11-09,13021,spending,November
511,5553,Fuel Purchase - Gas Station,Transportation,Fuel,31.73,non-fraud,2023-11-12,13021,spending,November
512,3238,DesignMyNight ,Entertainment,Entertainment,69.42,non-fraud,2023-11-13,13021,spending,November
513,14938,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,44.56,non-fraud,2023-11-14,13021,spending,November
514,1621,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.67,non-fraud,2023-11-14,13021,spending,November
515,1983,Everyman cinema ,Entertainment,Entertainment,65.7,non-fraud,2023-11-14,13021,spending,November
516,8784,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,63.47,non-fraud,2023-11-14,13021,spending,November
517,15788,Topps Tiles,Home Improvement,Home Improvement,95.91,non-fraud,2023-11-15,13021,spending,November
518,9673,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,42.66,non-fraud,2023-11-15,13021,spending,November
519,7408,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,16.53,non-fraud,2023-11-15,13021,spending,November
520,9603,Transfer to Investment Account,Transfers,Transfers,35.32,non-fraud,2023-11-16,13021,spending,November
521,221,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,48.19,non-fraud,2023-11-16,13021,spending,November
522,14593,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,370.82,non-fraud,2023-11-16,13021,spending,November
523,7707,Transfer to Emergency Fund,Transfers,Transfers,299.79,non-fraud,2023-11-16,13021,spending,November
524,28881,WinCo Foods,Groceries,Groceries,112.44,non-fraud,2023-11-17,13021,spending,November
525,13104,Transfer to Emergency Fund,Transfers,Transfers,112.17,non-fraud,2023-11-17,13021,spending,November
526,14958,Transfer to Investment Account,Transfers,Transfers,267.66,non-fraud,2023-11-17,13021,spending,November
527,19900,Subway,Dining Out,fast_food,19.1,non-fraud,2023-11-17,13021,spending,November
528,8770,PJ's Coffee,Dining Out,cafes,5.11,non-fraud,2023-11-17,13021,spending,November
529,8365,Transfer to Investment Account,Transfers,Transfers,354.97,non-fraud,2023-11-19,13021,spending,November
530,357,Alexander McQueen - Fashion Purchase,Shopping,Luxury shopping,689.77,non-fraud,2023-11-20,13021,spending,November
531,3515,Online Shopping - Electronics,Online Shopping,Online Shopping,212.86,non-fraud,2023-11-20,13021,spending,November
532,35153,SuperValu,Groceries,Groceries,38.35,non-fraud,2023-11-20,13021,spending,November
533,8354,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,74.28,non-fraud,2023-11-20,13021,spending,November
534,871,Interest Earned - Savings Account,Interest,Interest,7.1,non-fraud,2023-11-22,13021,spending,November
535,5448,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,39.34,non-fraud,2023-11-22,13021,spending,November
536,3572,Waterstones ,Personal care,Personal care,20.79,non-fraud,2023-11-22,13021,spending,November
537,905,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,191.43,non-fraud,2023-11-25,13021,spending,November
538,4130,Woolworths,Groceries,Groceries,91.22,non-fraud,2023-11-25,13021,spending,November
539,4712,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,183.72,non-fraud,2023-11-25,13021,spending,November
540,7931,Food Basics,Groceries,Groceries,60.91,non-fraud,2023-11-25,13021,spending,November
541,12499,Transfer to Investment Account,Transfers,Transfers,274.52,non-fraud,2023-11-28,13021,spending,November
542,7008,MedicSpot Virtual,Healthcare,Healthcare,169.38,non-fraud,2023-11-28,13021,spending,November
543,8601,Zara - Affordable Fashion,Shopping,Shopping,203.97,non-fraud,2023-11-28,13021,spending,November
544,6664,Online Shopping - Electronics,Online Shopping,Online Shopping,239.39,non-fraud,2023-11-28,13021,spending,November
545,17872,Ikea,Home Improvement,Home Improvement,616.98,non-fraud,2023-11-28,13021,spending,November
546,6478,Stumptown Coffee,Dining Out,cafes,5.58,non-fraud,2023-11-29,13021,spending,November
547,700,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,247.25,non-fraud,2023-11-29,13021,spending,November
548,11059,Medacs Global Group,Healthcare,Healthcare,115.23,non-fraud,2023-11-29,13021,spending,November
549,5531,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,38.26,non-fraud,2023-11-29,13021,spending,November
550,19007,Christian Louboutin - Designer Shoes,Shopping,Luxury shopping,259.37,non-fraud,2023-11-29,13021,spending,November
551,5914,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,103.15,non-fraud,2023-11-30,13021,spending,November
552,32734,Acme Markets,Groceries,Groceries,42.0,non-fraud,2023-11-30,13021,spending,November
553,10698,Disney+,Utilities,TV,30.75,non-fraud,2023-10-01,16239,spending,October
554,5461,Transfer from Savings to Current,Transfers,Transfers,477.37,non-fraud,2023-10-01,16239,spending,October
555,5727,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,311.6,non-fraud,2023-10-01,16239,spending,October
556,11157,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,96.05,non-fraud,2023-10-01,16239,spending,October
557,2075,Direct Debit Mortg. TSB ,Housing,Housing,1449.7,non-fraud,2023-10-01,16239,spending,October
558,3362,Salary Deposit - XYZ Corporation,Income,Income,15588.00369707294,non-fraud,2023-10-01,16239,income,October
559,6598,Whole Foods Market,Groceries,Groceries,96.13,non-fraud,2023-10-02,16239,spending,October
560,4808,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,976.11,non-fraud,2023-10-02,16239,spending,October
561,6142,CuriosityStream,Utilities,TV,10.65,non-fraud,2023-10-02,16239,spending,October
562,9527,EDF Energy,Utilities,Bills,113.7,non-fraud,2023-10-03,16239,spending,October
563,4715,Citylink,Transportation,Transportation,11.41,non-fraud,2023-10-03,16239,spending,October
564,2272,Vue,Entertainment,Entertainment,34.62,non-fraud,2023-10-03,16239,spending,October
565,5682,Transfer to Emergency Fund,Transfers,Transfers,534.81,non-fraud,2023-10-04,16239,spending,October
566,13079,Sainsbury's,Groceries,Groceries,82.74,non-fraud,2023-10-07,16239,spending,October
567,8637,Medacs Global Group,Healthcare,Healthcare,27.61,non-fraud,2023-10-08,16239,spending,October
568,3029,Whataburger,Dining Out,fast_food,7.16,non-fraud,2023-10-08,16239,spending,October
569,2422,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,30.86,non-fraud,2023-10-08,16239,spending,October
570,6124,Trading 212 UK,Investment,Investment,112.33,non-fraud,2023-10-09,16239,spending,October
571,18197,WinCo Foods,Groceries,Groceries,29.27,non-fraud,2023-10-09,16239,spending,October
572,1111,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,9.41,non-fraud,2023-10-09,16239,spending,October
573,2917,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,74.93,non-fraud,2023-10-10,16239,spending,October
574,26099,Costco Wholesale,Groceries,Groceries,14.76,non-fraud,2023-10-10,16239,spending,October
575,38128,Safeway,Groceries,Groceries,51.29,non-fraud,2023-10-10,16239,spending,October
576,991,Savings Account Interest - October,Interest,Interest,6.8,non-fraud,2023-10-10,16239,spending,October
577,36321,Grocery Shopping - Super Value Mart,Groceries,Groceries,66.05,non-fraud,2023-10-10,16239,spending,October
578,1652,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,143.4,non-fraud,2023-10-11,16239,spending,October
579,8753,Asos - Men's Clothing,Shopping,Shopping,229.01,non-fraud,2023-10-11,16239,spending,October
580,9518,Transfer from Savings to Current,Transfers,Transfers,479.86,non-fraud,2023-10-11,16239,spending,October
581,32825,Forever 21 - Swimwear,Shopping,Shopping,38.91,non-fraud,2023-10-11,16239,spending,October
582,9510,Dunkin' Donuts,Dining Out,fast_food,12.44,non-fraud,2023-10-12,16239,spending,October
583,5719,Transfer to Investment Account,Transfers,Transfers,105.1,non-fraud,2023-10-13,16239,spending,October
584,958,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,111.82,non-fraud,2023-10-13,16239,spending,October
585,3897,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,119.91,non-fraud,2023-10-13,16239,spending,October
586,9315,Peet's Coffee,Dining Out,cafes,4.47,non-fraud,2023-10-14,16239,spending,October
587,16752,Tully's Coffee,Dining Out,cafes,4.84,non-fraud,2023-10-14,16239,spending,October
588,8147,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,845.16,non-fraud,2023-10-14,16239,spending,October
589,17146,Howdens,Home Improvement,Home Improvement,99.44,non-fraud,2023-10-14,16239,spending,October
590,1405,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,106.46,non-fraud,2023-10-15,16239,spending,October
591,1250,CeX,Online Shopping,Online Shopping,85.23,non-fraud,2023-10-16,16239,spending,October
592,1353,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,47.26,non-fraud,2023-10-17,16239,spending,October
593,14481,Pizza Hut,Dining Out,fast_food,14.22,non-fraud,2023-10-17,16239,spending,October
594,3236,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,8.05,non-fraud,2023-10-17,16239,spending,October
595,10602,Ralph Lauren - Fashion Purchase,Shopping,Luxury shopping,709.83,non-fraud,2023-10-17,16239,spending,October
596,2964,Everyman cinema ,Entertainment,Entertainment,25.49,non-fraud,2023-10-17,16239,spending,October
597,4263,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,52.13,non-fraud,2023-10-18,16239,spending,October
598,374,Waterstones ,Personal care,Personal care,17.75,non-fraud,2023-10-18,16239,spending,October
599,3699,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,80.41,non-fraud,2023-10-18,16239,spending,October
600,304,DesignMyNight ,Entertainment,Entertainment,73.93,non-fraud,2023-10-18,16239,spending,October
601,2859,Sainsbury's,Groceries,Groceries,78.98,non-fraud,2023-10-18,16239,spending,October
602,2360,Citylink,Transportation,Transportation,86.3,non-fraud,2023-10-19,16239,spending,October
603,16686,InHealth Group,Healthcare,Healthcare,36.86,non-fraud,2023-10-19,16239,spending,October
604,8675,Kmart Super Centers,Groceries,Groceries,87.27,non-fraud,2023-10-19,16239,spending,October
605,10188,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,91.62,non-fraud,2023-10-21,16239,spending,October
606,18448,Christian Louboutin - Designer Shoes,Shopping,Luxury shopping,726.77,non-fraud,2023-10-24,16239,spending,October
607,324,Body Shop,Personal care,Personal care,18.63,non-fraud,2023-10-25,16239,spending,October
608,3441,DesignMyNight ,Entertainment,Entertainment,33.16,non-fraud,2023-10-25,16239,spending,October
609,6379,Citylink,Transportation,Transportation,77.8,non-fraud,2023-10-25,16239,spending,October
610,3180,Transfer from Savings to Current,Transfers,Transfers,241.71,non-fraud,2023-10-25,16239,spending,October
611,8881,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,98.42,non-fraud,2023-10-25,16239,spending,October
612,8840,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,122.58,non-fraud,2023-10-29,16239,spending,October
613,6485,AMZN,Online Shopping,Online Shopping,99.31,non-fraud,2023-10-29,16239,spending,October
614,3689,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,11.8,non-fraud,2023-10-29,16239,spending,October
615,6862,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,146.8,non-fraud,2023-10-30,16239,spending,October
616,14944,Transfer from Current to Savings,Transfers,Transfers,560.95,non-fraud,2023-10-30,16239,spending,October
617,3846,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,62.72,non-fraud,2023-10-30,16239,spending,October
618,29051,SuperValu,Groceries,Groceries,73.8,non-fraud,2023-10-30,16239,spending,October
619,22373,IGA,Groceries,Groceries,36.12,non-fraud,2023-10-31,16239,spending,October
620,12168,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,542.82,non-fraud,2023-10-31,16239,spending,October
621,10829,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,28.97,non-fraud,2023-10-31,16239,spending,October
622,2075,Direct Debit Mortg. TSB ,Housing,Housing,1449.7,non-fraud,2023-11-01,16239,spending,November
623,3362,Salary Deposit - XYZ Corporation,Income,Income,15588.00369707294,non-fraud,2023-11-01,16239,income,November
624,9112,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,176.25,non-fraud,2023-11-01,16239,spending,November
625,10698,Disney+,Utilities,TV,30.75,non-fraud,2023-11-01,16239,spending,November
626,5769,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,59.68,non-fraud,2023-11-01,16239,spending,November
627,4798,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,72.88,non-fraud,2023-11-02,16239,spending,November
628,3535,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,52.2,non-fraud,2023-11-02,16239,spending,November
629,6142,CuriosityStream,Utilities,TV,10.65,non-fraud,2023-11-02,16239,spending,November
630,1038,Interest Earned - Savings Account,Interest,Interest,6.79,non-fraud,2023-11-02,16239,spending,November
631,13218,Ramsay Healthcare,Healthcare,Healthcare,62.62,non-fraud,2023-11-02,16239,spending,November
632,3502,Virgin Trains,Transportation,Transportation,12.77,non-fraud,2023-11-03,16239,spending,November
633,8565,Transfer from Savings to Current,Transfers,Transfers,584.92,non-fraud,2023-11-03,16239,spending,November
634,9527,EDF Energy,Utilities,Bills,113.7,non-fraud,2023-11-03,16239,spending,November
635,10234,The Priory Group,Healthcare,Healthcare,28.18,non-fraud,2023-11-03,16239,spending,November
636,2742,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,59.85,non-fraud,2023-11-03,16239,spending,November
637,216,Savings Account Interest - October,Interest,Interest,7.97,non-fraud,2023-11-04,16239,spending,November
638,25063,Lidl,Groceries,Groceries,79.32,non-fraud,2023-11-06,16239,spending,November
639,3082,Sanctuary spa,Personal care,Personal care,12.43,non-fraud,2023-11-07,16239,spending,November
640,19282,Counter Culture Coffee,Dining Out,cafes,4.32,non-fraud,2023-11-07,16239,spending,November
641,6456,Online Shopping - Electronics,Online Shopping,Online Shopping,229.43,non-fraud,2023-11-07,16239,spending,November
642,12045,Transfer to Vacation Fund,Transfers,Transfers,283.12,non-fraud,2023-11-08,16239,spending,November
643,1532,Online Shopping - Electronics,Online Shopping,Online Shopping,143.26,non-fraud,2023-11-09,16239,spending,November
644,23186,Givenchy - Designer Apparel,Shopping,Luxury shopping,874.79,non-fraud,2023-11-09,16239,spending,November
645,37324,Publix,Groceries,Groceries,133.7,non-fraud,2023-11-09,16239,spending,November
646,594,Art Gallery and Museum ,Entertainment,Entertainment,20.46,non-fraud,2023-11-09,16239,spending,November
647,2284,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.75,non-fraud,2023-11-09,16239,spending,November
648,667,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,444.72,non-fraud,2023-11-09,16239,spending,November
649,10377,HEB Grocery,Groceries,Groceries,31.96,non-fraud,2023-11-10,16239,spending,November
650,1462,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,25.01,non-fraud,2023-11-10,16239,spending,November
651,15994,Transfer to Vacation Fund,Transfers,Transfers,392.75,non-fraud,2023-11-11,16239,spending,November
652,10112,Transfer from Current to Savings,Transfers,Transfers,90.41,non-fraud,2023-11-11,16239,spending,November
653,30606,Zara - Clothing Purchase,Shopping,Shopping,107.42,non-fraud,2023-11-12,16239,spending,November
654,5132,Superdrug ,Personal care,Personal care,30.22,non-fraud,2023-11-12,16239,spending,November
655,6923,Sonic Drive-In,Dining Out,fast_food,9.89,non-fraud,2023-11-12,16239,spending,November
656,12711,The Cellar Door,Dining Out,bars,33.17,non-fraud,2023-11-13,16239,spending,November
657,775,Superdrug ,Personal care,Personal care,34.63,non-fraud,2023-11-13,16239,spending,November
658,15450,Publix Super Markets,Groceries,Groceries,107.95,non-fraud,2023-11-14,16239,spending,November
659,14880,Transfer to Vacation Fund,Transfers,Transfers,392.43,non-fraud,2023-11-15,16239,spending,November
660,9668,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,683.24,non-fraud,2023-11-15,16239,spending,November
661,275,SLC,Loan Payment,Loan Payment,127.78,non-fraud,2023-11-15,16239,spending,November
662,3662,Fuel Purchase - Gas Station,Transportation,Fuel,74.49,non-fraud,2023-11-15,16239,spending,November
663,21825,Publix,Groceries,Groceries,65.58,non-fraud,2023-11-16,16239,spending,November
664,4174,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,407.13,non-fraud,2023-11-16,16239,spending,November
665,9732,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,57.2,non-fraud,2023-11-16,16239,spending,November
666,181,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,48.88,non-fraud,2023-11-17,16239,spending,November
667,4493,Fuel Purchase - Gas Station,Transportation,Fuel,107.92,non-fraud,2023-11-17,16239,spending,November
668,3548,Everyman cinema ,Entertainment,Entertainment,27.75,non-fraud,2023-11-18,16239,spending,November
669,26397,Woolworths,Groceries,Groceries,58.43,non-fraud,2023-11-19,16239,spending,November
670,11501,Transfer to Emergency Fund,Transfers,Transfers,683.82,non-fraud,2023-11-19,16239,spending,November
671,38765,Price Chopper,Groceries,Groceries,92.87,non-fraud,2023-11-20,16239,spending,November
672,4838,Zara - Affordable Fashion,Online Shopping,Online Shopping,74.21,non-fraud,2023-11-20,16239,spending,November
673,10812,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,73.24,non-fraud,2023-11-20,16239,spending,November
674,1857,Safeway,Groceries,Groceries,138.11,non-fraud,2023-11-20,16239,spending,November
675,32990,Boohoo - Cheap Fashion Finds,Shopping,Shopping,371.92,non-fraud,2023-11-23,16239,spending,November
676,4455,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,55.48,non-fraud,2023-11-23,16239,spending,November
677,7765,Transfer to Vacation Fund,Transfers,Transfers,713.72,non-fraud,2023-11-24,16239,spending,November
678,676,DesignMyNight ,Entertainment,Entertainment,29.51,non-fraud,2023-11-24,16239,spending,November
679,7546,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,54.96,non-fraud,2023-11-24,16239,spending,November
680,239,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,91.74,non-fraud,2023-11-24,16239,spending,November
681,33377,Giant Food,Groceries,Groceries,59.17,non-fraud,2023-11-24,16239,spending,November
682,13067,The Jolly Roger,Dining Out,bars,59.87,non-fraud,2023-11-27,16239,spending,November
683,7896,Peruvian Cevicheria,Dining Out,restaurants,25.1,non-fraud,2023-11-27,16239,spending,November
684,898,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,85.78,non-fraud,2023-11-27,16239,spending,November
685,10737,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,35.02,non-fraud,2023-11-27,16239,spending,November
686,7369,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,374.46,non-fraud,2023-11-28,16239,spending,November
687,14972,Transfer to Emergency Fund,Transfers,Transfers,767.57,non-fraud,2023-11-29,16239,spending,November
688,73,Transfer from Savings to Current,Transfers,Transfers,140.06,non-fraud,2023-11-29,16239,spending,November
689,7845,Bathstore,Home Improvement,Home Improvement,344.5,non-fraud,2023-11-29,16239,spending,November
690,7308,Transfer to Vacation Fund,Transfers,Transfers,824.61,non-fraud,2023-11-29,16239,spending,November
691,4889,Paycheck Deposit - Company Payroll,Income,Income,17024.217812557217,non-fraud,2023-10-01,19746,income,October
692,10209,BBC iPlayer,Utilities,TV,44.53,non-fraud,2023-10-01,19746,spending,October
693,3097,Trader Joe's,Groceries,Groceries,10.75,non-fraud,2023-10-01,19746,spending,October
694,18297,Heal's,Home Improvement,Home Improvement,557.94,non-fraud,2023-10-01,19746,spending,October
695,3097,Rent payment ,Housing,Housing,1343.5,non-fraud,2023-10-01,19746,spending,October
696,1912,Good Energy,Utilities,Bills,130.53,non-fraud,2023-10-02,19746,spending,October
697,2013,Maternity Clinic,Healthcare,Healthcare,38.39,non-fraud,2023-10-02,19746,spending,October
698,7363,Grocery Store - Weekly Shopping,Groceries,Groceries,14.48,non-fraud,2023-10-03,19746,spending,October
699,12339,Acme Markets,Groceries,Groceries,26.71,non-fraud,2023-10-03,19746,spending,October
700,10202,NOW TV,Utilities,TV,18.3,non-fraud,2023-10-03,19746,spending,October
701,3414,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,1081.92,non-fraud,2023-10-03,19746,spending,October
702,6259,Stagecoach,Transportation,Transportation,43.6,non-fraud,2023-10-03,19746,spending,October
703,8330,Pathology/Diagnostics,Healthcare,Healthcare,132.43,non-fraud,2023-10-05,19746,spending,October
704,10582,H&M - Accessories,Online Shopping,Online Shopping,54.09,non-fraud,2023-10-05,19746,spending,October
705,12363,Transfer from Savings to Current,Transfers,Transfers,52.99,non-fraud,2023-10-07,19746,spending,October
706,17512,The Blue Oyster,Dining Out,bars,22.36,non-fraud,2023-10-07,19746,spending,October
707,8297,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,26.08,non-fraud,2023-10-08,19746,spending,October
708,8502,The Tipsy Teapot,Dining Out,bars,9.04,non-fraud,2023-10-08,19746,spending,October
709,8745,Old Navy - Casual Apparel,Shopping,Shopping,108.73,non-fraud,2023-10-08,19746,spending,October
710,27329,Amazon - Online Shopping,Shopping,Shopping,161.85,non-fraud,2023-10-08,19746,spending,October
711,9286,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,87.66,non-fraud,2023-10-08,19746,spending,October
712,2985,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,78.47,non-fraud,2023-10-08,19746,spending,October
713,1211,Art Gallery and Museum ,Entertainment,Entertainment,12.83,non-fraud,2023-10-09,19746,spending,October
714,16878,Totally Plc,Healthcare,Healthcare,57.24,non-fraud,2023-10-09,19746,spending,October
715,6610,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,8.54,non-fraud,2023-10-09,19746,spending,October
716,10968,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,40.25,non-fraud,2023-10-09,19746,spending,October
717,7909,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,5.09,non-fraud,2023-10-09,19746,spending,October
718,3105,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,130.6,non-fraud,2023-10-10,19746,spending,October
719,6906,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,6.31,non-fraud,2023-10-11,19746,spending,October
720,5627,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,76.75,non-fraud,2023-10-11,19746,spending,October
721,7452,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,67.78,non-fraud,2023-10-11,19746,spending,October
722,1648,Gas Station - Fuel Purchase,Transportation,Fuel,83.41,non-fraud,2023-10-12,19746,spending,October
723,10080,Transfer from Current to Savings,Transfers,Transfers,608.02,non-fraud,2023-10-12,19746,spending,October
724,4719,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,9.13,non-fraud,2023-10-13,19746,spending,October
725,12951,Grocery Shopping - Supermart,Groceries,Groceries,31.02,non-fraud,2023-10-13,19746,spending,October
726,13766,Fusion Kitchen,Dining Out,restaurants,13.66,non-fraud,2023-10-14,19746,spending,October
727,16018,Transfer to Vacation Fund,Transfers,Transfers,369.23,non-fraud,2023-10-17,19746,spending,October
728,11782,Center Parcs,Holiday,Holiday,583.82,non-fraud,2023-10-17,19746,spending,October
729,10249,The Blue Oyster,Dining Out,bars,15.74,non-fraud,2023-10-17,19746,spending,October
730,3964,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,116.35,non-fraud,2023-10-17,19746,spending,October
731,3782,Art Gallery and Museum ,Entertainment,Entertainment,23.58,non-fraud,2023-10-18,19746,spending,October
732,30571,Food City,Groceries,Groceries,30.68,non-fraud,2023-10-18,19746,spending,October
733,23191,Sony Store - Electronics Purchase,Shopping,Luxury shopping,1063.61,non-fraud,2023-10-18,19746,spending,October
734,5320,Sallys,Personal care,Personal care,30.72,non-fraud,2023-10-18,19746,spending,October
735,5015,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,87.93,non-fraud,2023-10-19,19746,spending,October
736,727,Transfer to Vacation Fund,Transfers,Transfers,665.21,non-fraud,2023-10-20,19746,spending,October
737,2207,Currys PC World,Online Shopping,Online Shopping,144.57,non-fraud,2023-10-22,19746,spending,October
738,20746,HEB Grocery,Groceries,Groceries,28.66,non-fraud,2023-10-23,19746,spending,October
739,9468,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,244.17,non-fraud,2023-10-24,19746,spending,October
740,132,Interest Earned - Savings Account,Interest,Interest,4.84,non-fraud,2023-10-24,19746,spending,October
741,24455,Fry's Food Stores,Groceries,Groceries,26.36,non-fraud,2023-10-24,19746,spending,October
742,4735,Fuel Purchase - Gas Station,Transportation,Fuel,97.6,non-fraud,2023-10-24,19746,spending,October
743,15588,DFS,Home Improvement,Home Improvement,199.08,non-fraud,2023-10-25,19746,spending,October
744,852,Cinemacity,Entertainment,Entertainment,19.25,non-fraud,2023-10-25,19746,spending,October
745,644,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,163.31,non-fraud,2023-10-25,19746,spending,October
746,11750,The Wildlife Trusts,Charity,Charity,11.68,non-fraud,2023-10-25,19746,spending,October
747,30146,Grocery Shopping - Neighborhood Store,Groceries,Groceries,92.94,non-fraud,2023-10-25,19746,spending,October
748,37681,Grocery Shopping - Mega Mart,Groceries,Groceries,71.57,non-fraud,2023-10-25,19746,spending,October
749,4212,Rituals ,Personal care,Personal care,26.28,non-fraud,2023-10-26,19746,spending,October
750,466,Waterstones ,Personal care,Personal care,30.62,non-fraud,2023-10-26,19746,spending,October
751,5609,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,64.3,non-fraud,2023-10-26,19746,spending,October
752,10900,Transfer to Vacation Fund,Transfers,Transfers,428.36,non-fraud,2023-10-26,19746,spending,October
753,5891,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,22.33,non-fraud,2023-10-27,19746,spending,October
754,11706,White Castle,Dining Out,fast_food,14.99,non-fraud,2023-10-27,19746,spending,October
755,1059,Savings Account Interest - October,Interest,Interest,4.34,non-fraud,2023-10-29,19746,spending,October
756,8985,Transfer from Savings to Current,Transfers,Transfers,786.09,non-fraud,2023-10-29,19746,spending,October
